,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,86.0,75.0,70.0, S,7.0,0.0,29.64, 0.0 in, Fair,2022-06-17,2022-06-17 00:00:00
1,12:30 AM,86.0,75.0,70.0, S,7.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 00:30:00
2,1:00 AM,84.0,75.0,74.0, S,6.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 01:00:00
3,1:30 AM,84.0,75.0,74.0, SSE,6.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 01:30:00
4,2:00 AM,82.0,75.0,79.0, SE,5.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 02:00:00
5,2:30 AM,82.0,75.0,79.0, E,5.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 02:30:00
6,3:00 AM,81.0,77.0,89.0, ENE,5.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 03:00:00
7,3:30 AM,79.0,75.0,89.0, ENE,6.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 03:30:00
8,4:00 AM,79.0,75.0,89.0, ENE,7.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 04:00:00
9,4:30 AM,79.0,75.0,89.0, E,6.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 04:30:00
10,5:00 AM,79.0,75.0,89.0, ENE,6.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 05:00:00
11,5:30 AM,79.0,75.0,89.0, E,6.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 05:30:00
12,6:00 AM,79.0,75.0,89.0, E,6.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 06:00:00
13,6:30 AM,81.0,77.0,89.0, ENE,6.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 06:30:00
14,7:00 AM,84.0,77.0,79.0, E,7.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 07:00:00
15,7:30 AM,86.0,79.0,79.0, ENE,7.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 07:30:00
16,8:00 AM,86.0,77.0,74.0, E,3.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 08:00:00
17,8:30 AM,88.0,77.0,70.0, E,3.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 08:30:00
18,9:00 AM,90.0,75.0,62.0, ESE,3.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 09:00:00
19,9:30 AM,90.0,77.0,66.0, S,3.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 09:30:00
20,10:00 AM,91.0,75.0,59.0, SSW,5.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 10:00:00
21,10:30 AM,93.0,75.0,56.0, SSW,8.0,0.0,29.61, 0.0 in, Fair,2022-06-17,2022-06-17 10:30:00
22,11:00 AM,93.0,75.0,56.0, VAR,3.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 11:00:00
23,11:30 AM,93.0,75.0,56.0, WSW,5.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 11:30:00
24,12:00 PM,93.0,75.0,56.0, SSW,6.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 12:00:00
25,12:30 PM,93.0,75.0,56.0, SW,8.0,0.0,29.58, 0.0 in, Fair,2022-06-17,2022-06-17 12:30:00
26,1:00 PM,93.0,73.0,52.0, WSW,8.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 13:00:00
27,1:30 PM,93.0,73.0,52.0, SW,8.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 13:30:00
28,2:00 PM,93.0,75.0,56.0, WSW,7.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 14:00:00
29,2:30 PM,93.0,75.0,56.0, WSW,8.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 14:30:00
30,3:00 PM,93.0,73.0,52.0, WSW,9.0,0.0,29.52, 0.0 in, Fair,2022-06-17,2022-06-17 15:00:00
31,3:30 PM,93.0,75.0,56.0, WSW,9.0,0.0,29.52, 0.0 in, Fair,2022-06-17,2022-06-17 15:30:00
32,4:00 PM,93.0,75.0,56.0, WSW,7.0,0.0,29.52, 0.0 in, Fair,2022-06-17,2022-06-17 16:00:00
33,4:30 PM,95.0,75.0,53.0, W,5.0,0.0,29.49, 0.0 in, Fair,2022-06-17,2022-06-17 16:30:00
34,5:00 PM,95.0,75.0,53.0, SW,6.0,0.0,29.49, 0.0 in, Fair,2022-06-17,2022-06-17 17:00:00
35,5:30 PM,95.0,75.0,53.0, SSW,8.0,0.0,29.49, 0.0 in, Fair,2022-06-17,2022-06-17 17:30:00
36,6:00 PM,95.0,73.0,49.0, S,6.0,0.0,29.49, 0.0 in, Fair,2022-06-17,2022-06-17 18:00:00
37,6:30 PM,93.0,75.0,56.0, S,6.0,0.0,29.49, 0.0 in, Fair,2022-06-17,2022-06-17 18:30:00
38,7:00 PM,93.0,75.0,56.0, VAR,5.0,0.0,29.52, 0.0 in, Fair,2022-06-17,2022-06-17 19:00:00
39,7:30 PM,91.0,75.0,59.0, S,5.0,0.0,29.52, 0.0 in, Fair,2022-06-17,2022-06-17 19:30:00
40,8:00 PM,91.0,75.0,59.0, S,5.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 20:00:00
41,8:30 PM,91.0,77.0,63.0, SSE,6.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 20:30:00
42,9:00 PM,90.0,77.0,66.0, SSE,6.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 21:00:00
43,9:30 PM,90.0,77.0,66.0, SSE,6.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 21:30:00
44,10:00 PM,90.0,77.0,66.0, S,6.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 22:00:00
45,10:30 PM,90.0,79.0,70.0, SSE,8.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 22:30:00
46,11:00 PM,88.0,79.0,75.0, SSE,6.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 23:00:00
47,11:30 PM,88.0,79.0,75.0, SSE,7.0,0.0,29.55, 0.0 in, Fair,2022-06-17,2022-06-17 23:30:00
