,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,72.0,70.0,94.0, ESE,5.0,0.0,29.75, 0.0 in, Fog,2020-02-14,2020-02-14 00:00:00
1,12:30 AM,72.0,70.0,94.0, ESE,5.0,0.0,29.75, 0.0 in, Fog,2020-02-14,2020-02-14 00:30:00
2,1:00 AM,72.0,70.0,94.0, SSE,5.0,0.0,29.75, 0.0 in, Fog,2020-02-14,2020-02-14 01:00:00
3,1:30 AM,72.0,70.0,94.0, SSE,3.0,0.0,29.75, 0.0 in, Drizzle,2020-02-14,2020-02-14 01:30:00
4,2:00 AM,72.0,70.0,94.0, E,2.0,0.0,29.72, 0.0 in, Fog,2020-02-14,2020-02-14 02:00:00
5,2:30 AM,72.0,70.0,94.0, ESE,5.0,0.0,29.72, 0.0 in, Fog,2020-02-14,2020-02-14 02:30:00
6,3:00 AM,72.0,70.0,94.0, E,6.0,0.0,29.72, 0.0 in, Drizzle,2020-02-14,2020-02-14 03:00:00
7,3:30 AM,72.0,70.0,94.0, ESE,5.0,0.0,29.72, 0.0 in, Drizzle,2020-02-14,2020-02-14 03:30:00
8,4:00 AM,72.0,70.0,94.0, SE,6.0,0.0,29.69, 0.0 in, Fog,2020-02-14,2020-02-14 04:00:00
9,4:30 AM,72.0,70.0,94.0, SE,6.0,0.0,29.69, 0.0 in, Fog,2020-02-14,2020-02-14 04:30:00
10,5:00 AM,72.0,70.0,94.0, ESE,5.0,0.0,29.72, 0.0 in, Fog,2020-02-14,2020-02-14 05:00:00
11,5:30 AM,72.0,70.0,94.0, E,5.0,0.0,29.72, 0.0 in, Fog,2020-02-14,2020-02-14 05:30:00
12,6:00 AM,72.0,70.0,94.0, E,2.0,0.0,29.72, 0.0 in, Fog,2020-02-14,2020-02-14 06:00:00
13,6:30 AM,72.0,70.0,94.0, VAR,2.0,0.0,29.72, 0.0 in, Fog,2020-02-14,2020-02-14 06:30:00
14,7:00 AM,72.0,70.0,94.0, NNE,3.0,0.0,29.75, 0.0 in, Light Drizzle,2020-02-14,2020-02-14 07:00:00
15,7:30 AM,72.0,70.0,94.0, ENE,5.0,0.0,29.75, 0.0 in, Drizzle,2020-02-14,2020-02-14 07:30:00
16,8:00 AM,72.0,72.0,100.0, ENE,6.0,0.0,29.75, 0.0 in, Drizzle,2020-02-14,2020-02-14 08:00:00
17,8:30 AM,72.0,72.0,100.0, E,7.0,0.0,29.75, 0.0 in, Drizzle,2020-02-14,2020-02-14 08:30:00
18,9:00 AM,73.0,72.0,94.0, E,6.0,0.0,29.78, 0.0 in, Drizzle,2020-02-14,2020-02-14 09:00:00
19,9:30 AM,73.0,72.0,94.0, ESE,6.0,0.0,29.78, 0.0 in, Fog,2020-02-14,2020-02-14 09:30:00
20,10:00 AM,73.0,72.0,94.0, ESE,7.0,0.0,29.78, 0.0 in, Fog,2020-02-14,2020-02-14 10:00:00
21,10:30 AM,73.0,72.0,94.0, ESE,9.0,0.0,29.75, 0.0 in, Fog,2020-02-14,2020-02-14 10:30:00
22,11:00 AM,75.0,72.0,89.0, ESE,10.0,0.0,29.75, 0.0 in, Cloudy,2020-02-14,2020-02-14 11:00:00
23,11:30 AM,75.0,72.0,89.0, SE,9.0,0.0,29.72, 0.0 in, Cloudy,2020-02-14,2020-02-14 11:30:00
24,12:00 PM,75.0,72.0,89.0, ESE,10.0,0.0,29.72, 0.0 in, Cloudy,2020-02-14,2020-02-14 12:00:00
25,12:30 PM,75.0,72.0,89.0, ESE,10.0,0.0,29.69, 0.0 in, Cloudy,2020-02-14,2020-02-14 12:30:00
26,1:00 PM,77.0,72.0,83.0, ESE,10.0,0.0,29.69, 0.0 in, Cloudy,2020-02-14,2020-02-14 13:00:00
27,1:30 PM,77.0,72.0,83.0, ESE,10.0,0.0,29.66, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 13:30:00
28,2:00 PM,79.0,72.0,78.0, ESE,12.0,0.0,29.64, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 14:00:00
29,2:30 PM,79.0,72.0,78.0, E,13.0,0.0,29.64, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 14:30:00
30,3:00 PM,81.0,73.0,79.0, E,10.0,0.0,29.61, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 15:00:00
31,3:30 PM,79.0,72.0,78.0, E,13.0,0.0,29.61, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 15:30:00
32,4:00 PM,79.0,73.0,83.0, E,13.0,0.0,29.61, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 16:00:00
33,4:30 PM,79.0,72.0,78.0, E,12.0,0.0,29.61, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 16:30:00
34,5:00 PM,77.0,72.0,83.0, E,14.0,0.0,29.61, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 17:00:00
35,5:30 PM,75.0,72.0,89.0, E,14.0,0.0,29.64, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 17:30:00
36,6:00 PM,75.0,70.0,83.0, ESE,14.0,0.0,29.64, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 18:00:00
37,6:30 PM,75.0,70.0,83.0, ESE,10.0,0.0,29.66, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 18:30:00
38,7:00 PM,75.0,70.0,83.0, ESE,9.0,0.0,29.66, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 19:00:00
39,7:30 PM,75.0,70.0,83.0, E,8.0,0.0,29.69, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 19:30:00
40,8:00 PM,73.0,70.0,88.0, E,8.0,0.0,29.69, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 20:00:00
41,8:30 PM,73.0,70.0,88.0, E,8.0,0.0,29.72, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 20:30:00
42,9:00 PM,73.0,70.0,88.0, ESE,10.0,0.0,29.72, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 21:00:00
43,9:30 PM,73.0,70.0,88.0, ESE,12.0,0.0,29.75, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 21:30:00
44,10:00 PM,73.0,72.0,94.0, E,9.0,0.0,29.75, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 22:00:00
45,10:30 PM,73.0,72.0,94.0, E,9.0,0.0,29.75, 0.0 in, Fog,2020-02-14,2020-02-14 22:30:00
46,11:00 PM,73.0,72.0,94.0, ESE,7.0,0.0,29.75, 0.0 in, Fog,2020-02-14,2020-02-14 23:00:00
47,11:30 PM,73.0,72.0,94.0, ESE,8.0,0.0,29.75, 0.0 in, Mostly Cloudy,2020-02-14,2020-02-14 23:30:00
