,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,81.0,70.0,70, SE,12,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 00:00:00
1,12:30 AM,79.0,70.0,74, SE,8,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 00:30:00
2,1:00 AM,79.0,72.0,78, SE,14,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 01:00:00
3,1:30 AM,79.0,72.0,78, SE,13,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 01:30:00
4,2:00 AM,77.0,72.0,83, SE,9,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 02:00:00
5,2:30 AM,77.0,72.0,83, SE,13,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 02:30:00
6,3:00 AM,77.0,72.0,83, SE,10,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 03:00:00
7,3:30 AM,77.0,72.0,83, SE,10,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 03:30:00
8,4:00 AM,77.0,72.0,83, SE,9,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 04:00:00
9,4:30 AM,77.0,72.0,83, ESE,7,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 04:30:00
10,5:00 AM,77.0,72.0,83, ESE,8,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 05:00:00
11,5:30 AM,75.0,70.0,83, ESE,8,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 05:30:00
12,6:00 AM,75.0,70.0,83, ESE,7,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 06:00:00
13,6:30 AM,77.0,70.0,78, E,10,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 06:30:00
14,7:00 AM,79.0,70.0,74, ESE,10,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 07:00:00
15,7:30 AM,81.0,68.0,65, ESE,8,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 07:30:00
16,8:00 AM,82.0,68.0,62, ESE,10,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 08:00:00
17,8:30 AM,84.0,64.0,51, E,12,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 08:30:00
18,9:00 AM,86.0,63.0,45, ESE,12,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 09:00:00
19,9:30 AM,88.0,63.0,43, ESE,12,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 09:30:00
20,10:00 AM,90.0,61.0,38, E,13,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 10:00:00
21,10:30 AM,90.0,59.0,36, E,12,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 10:30:00
22,11:00 AM,91.0,59.0,34, E,9,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 11:00:00
23,11:30 AM,91.0,57.0,31, VAR,7,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 11:30:00
24,12:00 PM,93.0,57.0,30, SE,7,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 12:00:00
25,12:30 PM,95.0,54.0,25, ESE,9,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 12:30:00
26,1:00 PM,97.0,55.0,25, ESE,7,0.0,29.79,0.0, Fair,2021-03-05,2021-03-05 13:00:00
27,1:30 PM,97.0,54.0,23, SSE,10,0.0,29.79,0.0, Fair,2021-03-05,2021-03-05 13:30:00
28,2:00 PM,93.0,61.0,34, SSE,13,0.0,29.79,0.0, Fair,2021-03-05,2021-03-05 14:00:00
29,2:30 PM,93.0,63.0,36, S,12,0.0,29.76,0.0, Fair,2021-03-05,2021-03-05 14:30:00
30,3:00 PM,91.0,63.0,38, S,14,0.0,29.76,0.0, Fair,2021-03-05,2021-03-05 15:00:00
31,3:30 PM,91.0,63.0,38, S,14,0.0,29.76,0.0, Fair,2021-03-05,2021-03-05 15:30:00
32,4:00 PM,91.0,61.0,36, S,13,0.0,29.76,0.0, Fair,2021-03-05,2021-03-05 16:00:00
33,4:30 PM,88.0,63.0,43, SE,16,0.0,29.79,0.0, Fair,2021-03-05,2021-03-05 16:30:00
34,5:00 PM,88.0,64.0,46, S,13,0.0,29.79,0.0, Fair,2021-03-05,2021-03-05 17:00:00
35,5:30 PM,86.0,64.0,48, SSE,13,0.0,29.79,0.0, Fair,2021-03-05,2021-03-05 17:30:00
36,6:00 PM,84.0,66.0,55, SSE,14,0.0,29.79,0.0, Fair,2021-03-05,2021-03-05 18:00:00
37,6:30 PM,82.0,66.0,58, SE,14,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 18:30:00
38,7:00 PM,82.0,68.0,62, SE,15,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 19:00:00
39,7:30 PM,82.0,68.0,62, SE,13,0.0,29.82,0.0, Fair,2021-03-05,2021-03-05 19:30:00
40,8:00 PM,81.0,68.0,65, SE,12,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 20:00:00
41,8:30 PM,81.0,68.0,65, SE,12,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 20:30:00
42,9:00 PM,81.0,68.0,65, SE,12,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 21:00:00
43,9:30 PM,81.0,68.0,65, ESE,9,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 21:30:00
44,10:00 PM,79.0,70.0,74, SE,7,0.0,29.85,0.0, Fair,2021-03-05,2021-03-05 22:00:00
45,10:30 PM,79.0,70.0,74, ESE,9,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 22:30:00
46,11:00 PM,79.0,70.0,74, SE,5,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 23:00:00
47,11:30 PM,79.0,70.0,74, SSE,6,0.0,29.88,0.0, Fair,2021-03-05,2021-03-05 23:30:00
