,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,77.0,75.0,94.0, ENE,7.0,0.0,29.55, 0.0 in, Cloudy,2022-05-23,2022-05-23 00:00:00
1,12:30 AM,77.0,75.0,94.0, ENE,6.0,0.0,29.52, 0.0 in, Cloudy,2022-05-23,2022-05-23 00:30:00
2,1:00 AM,77.0,75.0,94.0, ENE,7.0,0.0,29.52, 0.0 in, Cloudy,2022-05-23,2022-05-23 01:00:00
3,1:30 AM,77.0,75.0,94.0, ENE,6.0,0.0,29.49, 0.0 in, Cloudy,2022-05-23,2022-05-23 01:30:00
4,2:00 AM,77.0,75.0,94.0, E,3.0,0.0,29.52, 0.0 in, Rain,2022-05-23,2022-05-23 02:00:00
5,2:30 AM,77.0,75.0,94.0, NE,3.0,0.0,29.49, 0.0 in, Heavy Rain,2022-05-23,2022-05-23 02:30:00
6,3:00 AM,75.0,75.0,100.0, NE,7.0,0.0,29.49, 0.0 in, Rain,2022-05-23,2022-05-23 03:00:00
7,3:30 AM,75.0,75.0,100.0, ENE,10.0,0.0,29.49, 0.0 in, Rain,2022-05-23,2022-05-23 03:30:00
8,4:00 AM,75.0,75.0,100.0, NE,9.0,0.0,29.49, 0.0 in, Light Rain,2022-05-23,2022-05-23 04:00:00
9,4:30 AM,75.0,73.0,94.0, W,8.0,0.0,29.52, 0.0 in, Rain Shower,2022-05-23,2022-05-23 04:30:00
10,5:00 AM,75.0,73.0,94.0, NNE,6.0,0.0,29.52, 0.0 in, Rain,2022-05-23,2022-05-23 05:00:00
11,5:30 AM,75.0,75.0,100.0, ENE,6.0,0.0,29.52, 0.0 in, Rain,2022-05-23,2022-05-23 05:30:00
12,6:00 AM,77.0,75.0,94.0, E,7.0,0.0,29.52, 0.0 in, Rain,2022-05-23,2022-05-23 06:00:00
13,6:30 AM,77.0,75.0,94.0, ENE,8.0,0.0,29.52, 0.0 in, Rain,2022-05-23,2022-05-23 06:30:00
14,7:00 AM,77.0,75.0,94.0, E,12.0,0.0,29.55, 0.0 in, Rain,2022-05-23,2022-05-23 07:00:00
15,7:30 AM,77.0,77.0,100.0, E,12.0,0.0,29.55, 0.0 in, Rain,2022-05-23,2022-05-23 07:30:00
16,8:00 AM,77.0,77.0,100.0, E,13.0,0.0,29.55, 0.0 in, Light Rain,2022-05-23,2022-05-23 08:00:00
17,8:30 AM,77.0,77.0,100.0, E,12.0,0.0,29.55, 0.0 in, Light Rain,2022-05-23,2022-05-23 08:30:00
18,9:00 AM,79.0,77.0,94.0, E,10.0,0.0,29.58, 0.0 in, Light Rain,2022-05-23,2022-05-23 09:00:00
19,9:30 AM,79.0,77.0,94.0, E,8.0,0.0,29.58, 0.0 in, Cloudy,2022-05-23,2022-05-23 09:30:00
20,10:00 AM,79.0,77.0,94.0, E,8.0,0.0,29.58, 0.0 in, Cloudy,2022-05-23,2022-05-23 10:00:00
21,10:30 AM,79.0,77.0,94.0, E,7.0,0.0,29.58, 0.0 in, Rain,2022-05-23,2022-05-23 10:30:00
22,11:00 AM,81.0,79.0,94.0, E,5.0,0.0,29.58, 0.0 in, Cloudy,2022-05-23,2022-05-23 11:00:00
23,11:30 AM,81.0,77.0,89.0, E,6.0,0.0,29.55, 0.0 in, Cloudy,2022-05-23,2022-05-23 11:30:00
24,12:00 PM,79.0,77.0,94.0, WSW,6.0,0.0,29.55, 0.0 in, Heavy Rain,2022-05-23,2022-05-23 12:00:00
25,12:30 PM,75.0,73.0,94.0, WSW,9.0,0.0,29.55, 0.0 in, Heavy Rain,2022-05-23,2022-05-23 12:30:00
26,1:00 PM,75.0,73.0,94.0, NW,7.0,0.0,29.55, 0.0 in, Heavy Rain,2022-05-23,2022-05-23 13:00:00
27,1:30 PM,75.0,75.0,100.0, WNW,9.0,0.0,29.55, 0.0 in, Heavy T-Storm,2022-05-23,2022-05-23 13:30:00
28,2:00 PM,75.0,75.0,100.0, NW,8.0,0.0,29.55, 0.0 in, Cloudy,2022-05-23,2022-05-23 14:00:00
29,2:30 PM,75.0,75.0,100.0, NW,6.0,0.0,29.55, 0.0 in, T-Storm,2022-05-23,2022-05-23 14:30:00
30,3:00 PM,75.0,75.0,100.0, VAR,5.0,0.0,29.55, 0.0 in, T-Storm,2022-05-23,2022-05-23 15:00:00
31,3:30 PM,75.0,73.0,94.0, NNW,6.0,0.0,29.55, 0.0 in, Light Rain,2022-05-23,2022-05-23 15:30:00
32,4:00 PM,75.0,73.0,94.0, VAR,2.0,0.0,29.55, 0.0 in, Light Rain,2022-05-23,2022-05-23 16:00:00
33,4:30 PM,75.0,73.0,94.0, VAR,2.0,0.0,29.55, 0.0 in, Light Rain,2022-05-23,2022-05-23 16:30:00
34,5:00 PM,75.0,73.0,94.0, NW,6.0,0.0,29.55, 0.0 in, Light Rain,2022-05-23,2022-05-23 17:00:00
35,5:30 PM,75.0,73.0,94.0, NW,6.0,0.0,29.55, 0.0 in, Light Rain,2022-05-23,2022-05-23 17:30:00
36,6:00 PM,75.0,73.0,94.0, NW,5.0,0.0,29.55, 0.0 in, Rain,2022-05-23,2022-05-23 18:00:00
37,6:30 PM,75.0,73.0,94.0, WNW,5.0,0.0,29.58, 0.0 in, Light Rain,2022-05-23,2022-05-23 18:30:00
38,7:00 PM,75.0,73.0,94.0, WNW,6.0,0.0,29.58, 0.0 in, Rain,2022-05-23,2022-05-23 19:00:00
39,7:30 PM,75.0,73.0,94.0, NW,6.0,0.0,29.61, 0.0 in, Rain,2022-05-23,2022-05-23 19:30:00
40,8:00 PM,75.0,73.0,94.0, WNW,3.0,0.0,29.64, 0.0 in, Rain,2022-05-23,2022-05-23 20:00:00
41,8:30 PM,75.0,73.0,94.0, VAR,3.0,0.0,29.64, 0.0 in, Heavy Rain,2022-05-23,2022-05-23 20:30:00
42,9:00 PM,73.0,73.0,100.0, VAR,3.0,0.0,29.64, 0.0 in, Rain,2022-05-23,2022-05-23 21:00:00
43,9:30 PM,73.0,73.0,100.0, VAR,5.0,0.0,29.66, 0.0 in, Heavy Rain Shower,2022-05-23,2022-05-23 21:30:00
44,10:00 PM,73.0,73.0,100.0, VAR,3.0,0.0,29.66, 0.0 in, Light Rain,2022-05-23,2022-05-23 22:00:00
45,10:30 PM,73.0,73.0,100.0, VAR,2.0,0.0,29.66, 0.0 in, Rain,2022-05-23,2022-05-23 22:30:00
46,11:00 PM,75.0,73.0,94.0, VAR,2.0,0.0,29.66, 0.0 in, Rain,2022-05-23,2022-05-23 23:00:00
47,11:30 PM,75.0,73.0,94.0, VAR,2.0,0.0,29.66, 0.0 in, Light Rain,2022-05-23,2022-05-23 23:30:00
