,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,81.0,77.0,89.0, E,8.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 00:00:00
1,12:30 AM,81.0,77.0,89.0, E,7.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 00:30:00
2,1:00 AM,81.0,77.0,89.0, ESE,6.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 01:00:00
3,1:30 AM,81.0,77.0,89.0, E,6.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 01:30:00
4,2:00 AM,81.0,75.0,84.0, ESE,6.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 02:00:00
5,2:30 AM,79.0,75.0,89.0, E,5.0,0.0,29.79, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 02:30:00
6,3:00 AM,79.0,75.0,89.0, ESE,6.0,0.0,29.79, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 03:00:00
7,3:30 AM,79.0,75.0,89.0, ESE,7.0,0.0,29.79, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 03:30:00
8,4:00 AM,81.0,75.0,84.0, ESE,5.0,0.0,29.79, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 04:00:00
9,4:30 AM,79.0,75.0,89.0, SE,7.0,0.0,29.79, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 04:30:00
10,5:00 AM,79.0,75.0,89.0, ESE,7.0,0.0,29.79, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 05:00:00
11,5:30 AM,79.0,75.0,89.0, E,7.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 05:30:00
12,6:00 AM,79.0,75.0,89.0, E,6.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 06:00:00
13,6:30 AM,81.0,75.0,84.0, ESE,8.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 06:30:00
14,7:00 AM,82.0,75.0,79.0, ESE,7.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 07:00:00
15,7:30 AM,84.0,75.0,74.0, ESE,8.0,0.0,29.85, 0.0 in, Fair,2022-04-02,2022-04-02 07:30:00
16,8:00 AM,84.0,75.0,74.0, ESE,12.0,0.0,29.85, 0.0 in, Fair,2022-04-02,2022-04-02 08:00:00
17,8:30 AM,86.0,75.0,70.0, E,10.0,0.0,29.85, 0.0 in, Fair,2022-04-02,2022-04-02 08:30:00
18,9:00 AM,86.0,75.0,70.0, ESE,8.0,0.0,29.85, 0.0 in, Fair,2022-04-02,2022-04-02 09:00:00
19,9:30 AM,88.0,75.0,66.0, E,9.0,0.0,29.85, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 09:30:00
20,10:00 AM,88.0,73.0,62.0, ESE,9.0,0.0,29.85, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 10:00:00
21,10:30 AM,90.0,73.0,59.0, SE,9.0,0.0,29.82, 0.0 in, Partly Cloudy,2022-04-02,2022-04-02 10:30:00
22,11:00 AM,91.0,72.0,52.0, SE,12.0,0.0,29.82, 0.0 in, Mostly Cloudy,2022-04-02,2022-04-02 11:00:00
23,11:30 AM,93.0,70.0,46.0, ESE,8.0,0.0,29.82, 0.0 in, Mostly Cloudy,2022-04-02,2022-04-02 11:30:00
