,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,81.0,75.0,84.0, ESE,10.0,0.0,29.73, 0.0 in, Fair,2020-03-25,2020-03-25 00:00:00
1,12:30 AM,81.0,75.0,84.0, SE,8.0,0.0,29.73, 0.0 in, Fair,2020-03-25,2020-03-25 00:30:00
2,1:00 AM,81.0,75.0,84.0, SE,9.0,0.0,29.73, 0.0 in, Fair,2020-03-25,2020-03-25 01:00:00
3,1:30 AM,81.0,75.0,84.0, SE,7.0,0.0,29.73, 0.0 in, Fair,2020-03-25,2020-03-25 01:30:00
4,2:00 AM,81.0,75.0,84.0, SE,8.0,0.0,29.73, 0.0 in, Fair,2020-03-25,2020-03-25 02:00:00
5,2:30 AM,81.0,75.0,84.0, SE,9.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 02:30:00
6,3:00 AM,81.0,75.0,84.0, SE,10.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 03:00:00
7,3:30 AM,81.0,75.0,84.0, ESE,7.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 03:30:00
8,4:00 AM,81.0,75.0,84.0, ESE,8.0,0.0,29.73, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 04:00:00
9,4:30 AM,81.0,75.0,84.0, SE,9.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 04:30:00
10,5:00 AM,81.0,75.0,84.0, SE,10.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 05:00:00
11,5:30 AM,81.0,75.0,84.0, SE,9.0,0.0,29.73, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 05:30:00
12,6:00 AM,81.0,75.0,84.0, SE,7.0,0.0,29.73, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 06:00:00
13,6:30 AM,81.0,73.0,79.0, SE,6.0,0.0,29.76, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 06:30:00
14,7:00 AM,82.0,73.0,74.0, ESE,7.0,0.0,29.76, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 07:00:00
15,7:30 AM,82.0,73.0,74.0, ESE,6.0,0.0,29.76, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 07:30:00
16,8:00 AM,84.0,73.0,70.0, ESE,8.0,0.0,29.79, 0.0 in, Fair,2020-03-25,2020-03-25 08:00:00
17,8:30 AM,86.0,72.0,62.0, E,10.0,0.0,29.79, 0.0 in, Fair,2020-03-25,2020-03-25 08:30:00
18,9:00 AM,88.0,70.0,55.0, ESE,9.0,0.0,29.79, 0.0 in, Fair,2020-03-25,2020-03-25 09:00:00
19,9:30 AM,90.0,70.0,52.0, E,12.0,0.0,29.79, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 09:30:00
20,10:00 AM,90.0,70.0,52.0, E,7.0,0.0,29.79, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 10:00:00
21,10:30 AM,90.0,70.0,52.0, ESE,8.0,0.0,29.79, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 10:30:00
22,11:00 AM,93.0,68.0,44.0, E,12.0,0.0,29.79, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 11:00:00
23,11:30 AM,93.0,68.0,44.0, SSE,8.0,0.0,29.76, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 11:30:00
24,12:00 PM,93.0,68.0,44.0, SSE,7.0,0.0,29.76, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 12:00:00
25,12:30 PM,95.0,68.0,41.0, SE,7.0,0.0,29.73, 0.0 in, Mostly Cloudy,2020-03-25,2020-03-25 12:30:00
26,1:00 PM,95.0,68.0,41.0, S,8.0,0.0,29.73, 0.0 in, Mostly Cloudy,2020-03-25,2020-03-25 13:00:00
27,1:30 PM,95.0,70.0,44.0, S,9.0,0.0,29.7, 0.0 in, Mostly Cloudy,2020-03-25,2020-03-25 13:30:00
28,2:00 PM,93.0,72.0,49.0, S,10.0,0.0,29.7, 0.0 in, Mostly Cloudy,2020-03-25,2020-03-25 14:00:00
29,2:30 PM,93.0,72.0,49.0, S,10.0,0.0,29.7, 0.0 in, Mostly Cloudy,2020-03-25,2020-03-25 14:30:00
30,3:00 PM,93.0,72.0,49.0, SSE,13.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 15:00:00
31,3:30 PM,91.0,70.0,49.0, SSE,13.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 15:30:00
32,4:00 PM,90.0,70.0,52.0, S,14.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 16:00:00
33,4:30 PM,90.0,70.0,52.0, SSE,13.0,0.0,29.67, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 16:30:00
34,5:00 PM,90.0,70.0,52.0, S,14.0,0.0,29.7, 0.0 in, Fair,2020-03-25,2020-03-25 17:00:00
35,5:30 PM,88.0,72.0,58.0, SSE,14.0,0.0,29.7, 0.0 in, Fair,2020-03-25,2020-03-25 17:30:00
36,6:00 PM,86.0,72.0,62.0, SSE,12.0,0.0,29.7, 0.0 in, Fair,2020-03-25,2020-03-25 18:00:00
37,6:30 PM,84.0,73.0,70.0, SSE,13.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 18:30:00
38,7:00 PM,84.0,75.0,74.0, SSE,12.0,0.0,29.7, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 19:00:00
39,7:30 PM,84.0,75.0,74.0, SSE,9.0,0.0,29.73, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 19:30:00
40,8:00 PM,82.0,75.0,79.0, SE,12.0,0.0,29.73, 0.0 in, Partly Cloudy,2020-03-25,2020-03-25 20:00:00
