,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Date,DateTime
0,12:00 AM,77.0,70.0,78.0, E,5.0,0.0,30.11, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 00:00:00
1,12:30 AM,77.0,70.0,78.0, E,6.0,0.0,30.11, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 00:30:00
2,1:00 AM,75.0,70.0,83.0, E,5.0,0.0,30.11, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 01:00:00
3,1:30 AM,75.0,70.0,83.0, E,5.0,0.0,30.11, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 01:30:00
4,2:00 AM,75.0,70.0,83.0, E,5.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 02:00:00
5,2:30 AM,75.0,70.0,83.0, E,6.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 02:30:00
6,3:00 AM,75.0,70.0,83.0, E,7.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 03:00:00
7,3:30 AM,75.0,70.0,83.0, E,5.0,0.0,30.06, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 03:30:00
8,4:00 AM,75.0,70.0,83.0, E,5.0,0.0,30.06, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 04:00:00
9,4:30 AM,75.0,70.0,83.0, E,6.0,0.0,30.06, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 04:30:00
10,5:00 AM,75.0,70.0,83.0, E,6.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 05:00:00
11,5:30 AM,75.0,70.0,83.0, E,5.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 05:30:00
12,6:00 AM,75.0,70.0,83.0, VAR,1.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 06:00:00
13,6:30 AM,75.0,70.0,83.0, E,7.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 06:30:00
14,7:00 AM,75.0,68.0,78.0, ESE,3.0,0.0,30.08, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 07:00:00
15,9:00 AM,77.0,70.0,78.0, E,7.0,0.0,30.14, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 09:00:00
16,9:30 AM,79.0,70.0,74.0, E,8.0,0.0,30.14, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 09:30:00
17,10:00 AM,79.0,70.0,74.0, E,8.0,0.0,30.14, 0.0 in, Partly Cloudy,2020-01-03,2020-01-03 10:00:00
18,10:30 AM,79.0,70.0,74.0, E,8.0,0.0,30.11, 0.0 in, Partly Cloudy,2020-01-03,2020-01-03 10:30:00
19,11:00 AM,81.0,70.0,70.0, E,10.0,0.0,30.11, 0.0 in, Partly Cloudy,2020-01-03,2020-01-03 11:00:00
20,11:30 AM,81.0,70.0,70.0, E,8.0,0.0,30.11, 0.0 in, Partly Cloudy,2020-01-03,2020-01-03 11:30:00
21,12:00 PM,81.0,70.0,70.0, E,8.0,0.0,30.08, 0.0 in, Partly Cloudy,2020-01-03,2020-01-03 12:00:00
22,12:30 PM,79.0,70.0,74.0, ENE,8.0,0.0,30.08, 0.0 in, Partly Cloudy,2020-01-03,2020-01-03 12:30:00
23,1:00 PM,79.0,70.0,74.0, E,8.0,0.0,30.06, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 13:00:00
24,1:30 PM,73.0,72.0,94.0, E,8.0,0.0,30.06, 0.0 in, Light Rain,2020-01-03,2020-01-03 13:30:00
25,2:00 PM,73.0,72.0,94.0, VAR,2.0,0.0,30.06, 0.0 in, Light Rain,2020-01-03,2020-01-03 14:00:00
26,2:30 PM,73.0,68.0,83.0, CALM,0.0,0.0,30.06, 0.0 in, Light Rain,2020-01-03,2020-01-03 14:30:00
27,3:00 PM,75.0,68.0,78.0, VAR,1.0,0.0,30.06, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 15:00:00
28,3:30 PM,75.0,68.0,78.0, VAR,2.0,0.0,30.03, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 15:30:00
29,4:00 PM,77.0,70.0,78.0, VAR,2.0,0.0,30.03, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 16:00:00
30,4:30 PM,73.0,70.0,88.0, N,6.0,0.0,30.06, 0.0 in, Mostly Cloudy,2020-01-03,2020-01-03 16:30:00
